Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Daily_Return,Volatility,Log_Return,Cumulative_Return
2020-01-08,ADANIPORTS,EQ,384.8,379.0,387.6,378.25,385.4,385.65,383.67,4620991,177292164735000.0,37166.0,1442143,0.3121,0.002208939708939539,7.107417826389752,0.0022065035884565845,2.3886652214307853
2020-01-09,ADANIPORTS,EQ,385.65,389.15,394.0,386.05,391.8,391.8,391.3,4186783,163828356245000.0,45704.0,1082332,0.2585,0.015947102294826987,8.173102145770354,0.015821283130432268,2.4267575100650376
2020-01-10,ADANIPORTS,EQ,391.8,391.8,394.3,390.0,391.3,392.05,392.41,2405154,94380803465000.0,26327.0,788775,0.3279999999999999,0.000638080653394546,9.066441883232677,0.0006378771664905311,2.42830597708269
2020-01-13,ADANIPORTS,EQ,392.05,391.9,393.9,389.3,390.05,390.35,391.24,1516112,59316782950000.0,19174.0,497886,0.3284,-0.004336181609488565,9.671295020285676,-0.004345610110630985,2.417776401362653
2020-01-14,ADANIPORTS,EQ,390.35,391.0,392.6,386.0,389.25,389.2,389.54,1963128,76472204265000.0,33582.0,661362,0.3369,-0.002946074036121571,9.929253364145763,-0.0029504222544500915,2.410653453081451
2020-01-15,ADANIPORTS,EQ,389.2,389.3,391.4,386.0,390.55,390.8,388.83,1536571,59747100625000.0,24601.0,447618,0.2913,0.004110996916752319,10.28993376281314,0.004102569856777684,2.420563641994427
2020-01-16,ADANIPORTS,EQ,390.8,392.0,394.6,389.8,391.0,390.95,392.07,1340762,52567446690000.0,16681.0,294794,0.2198999999999999,0.00038382804503567236,10.64914470254355,0.00038375440189519354,2.421492722205018
2020-01-17,ADANIPORTS,EQ,390.95,390.9,392.4,386.0,386.0,387.6,389.03,1644832,63989050854999.99,25587.0,612360,0.3722999999999999,-0.008568870699577902,10.594333142667095,-0.008605794553911804,2.4007432641684745
2020-01-20,ADANIPORTS,EQ,387.6,387.65,389.2,378.8,379.85,380.05,382.18,1760945,67298925420000.01,27756.0,470153,0.267,-0.019478844169246723,10.450566277828548,-0.019671057004561798,2.353979560235368
2020-01-21,ADANIPORTS,EQ,380.05,378.8,382.0,375.3,379.7,379.95,378.66,2005178,75927566840000.0,28978.0,843545,0.4207,-0.00026312327325361817,9.981369487353684,-0.000263157896255627,2.3533601734283067
2020-01-22,ADANIPORTS,EQ,379.95,379.95,385.0,379.0,384.0,383.6,382.9,1817459,69589783525000.0,24026.0,566400,0.3116,0.009606527174628399,9.577322447538563,0.009560677893489392,2.375967791886034
2020-01-23,ADANIPORTS,EQ,383.6,384.45,386.75,380.75,385.0,385.85,384.4,1202104,46208683040000.0,22112.0,360665,0.3,0.005865484880083427,8.642986204274619,0.005848349894328905,2.3899039950449064
2020-01-24,ADANIPORTS,EQ,385.85,383.0,387.4,380.3,384.75,384.75,384.18,1572385,60408393225000.0,23068.0,345643,0.2198,-0.0028508487754309586,7.416203366236951,-0.0028549201846235386,2.383090740167235
2020-01-27,ADANIPORTS,EQ,384.75,383.7,386.25,379.8,380.7,381.25,382.77,1076027,41187574390000.0,21136.0,259566,0.2412,-0.009096816114359974,6.181450924117839,-0.009138444797367227,2.3614122019201
2020-01-28,ADANIPORTS,EQ,381.25,380.7,381.5,370.2,373.75,372.95,375.37,2220618,83354623245000.0,42216.0,841792,0.3791,-0.021770491803278724,5.211422171882862,-0.022010965520449163,2.310003096934036
2020-01-29,ADANIPORTS,EQ,372.95,377.5,387.75,373.75,382.5,383.35,383.81,3588224,137720482734999.98,46533.0,454883,0.1268,0.02788577557313321,4.951809876559437,0.027504047603731256,2.374419324868381
2020-01-30,ADANIPORTS,EQ,383.35,381.0,383.7,376.85,378.0,378.0,379.78,1526892,57988559470000.01,21621.0,385344,0.2524,-0.013955914960219196,5.183736586764478,-0.014054214385315822,2.341282130690617
2020-01-31,ADANIPORTS,EQ,378.0,380.05,381.55,368.25,369.55,369.4,371.94,2912256,108318582800000.0,41584.0,1073862,0.3686999999999999,-0.022751322751322856,6.212815172639805,-0.02301412785444821,2.28801486528337
2020-02-01,ADANIPORTS,EQ,369.4,369.8,371.4,360.65,362.35,362.3,365.61,1839534,67256043825000.0,20577.0,237798,0.1293,-0.01922035733622085,7.875265659740685,-0.01940746986410799,2.244038401982038
2020-02-03,ADANIPORTS,EQ,362.3,364.0,370.0,355.5,369.0,367.35,364.92,2857926,104292850085000.0,28177.0,773965,0.2708,0.013938724813690406,8.623554035981515,0.013842474165254984,2.275317435738619
2020-02-04,ADANIPORTS,EQ,367.35,370.1,376.0,366.35,368.35,372.5,372.34,3061868,114006419805000.0,37727.0,767128,0.2505,0.014019327616714206,8.857638318418504,0.013921965753327669,2.307215856302261
2020-02-05,ADANIPORTS,EQ,372.5,372.0,372.5,361.1,368.0,366.6,365.67,3441871,125860130634999.98,36629.0,769088,0.2235,-0.01583892617449656,9.133718257724937,-0.01596570241400948,2.2706720346856617
2020-02-06,ADANIPORTS,EQ,366.6,370.0,373.2,367.65,370.1,370.2,370.77,4172547,154706387480000.0,27386.0,2556457,0.6127,0.009819967266775587,8.977676994161719,0.009772064733792302,2.2929699597398576
2020-02-07,ADANIPORTS,EQ,370.2,370.2,373.7,367.2,369.55,369.55,369.9,2197903,81300229845000.0,21700.0,1058348,0.4815,-0.0017558076715288307,8.840049416444877,-0.0017573509085012987,2.288943945493961
2020-02-10,ADANIPORTS,EQ,369.55,370.05,373.45,366.15,369.0,368.25,368.86,1537598,56716367290000.0,19031.0,509301,0.3312,-0.003517791909078638,8.722171913905184,-0.003523993888156137,2.280891917002168
2020-02-11,ADANIPORTS,EQ,368.25,370.5,378.4,369.05,374.05,374.2,374.67,2836917,106292103295000.0,38209.0,1268390,0.4471,0.016157501697216636,8.136294174605442,0.016028358497249658,2.3177454320222983
2020-02-12,ADANIPORTS,EQ,374.2,376.95,378.9,371.6,374.7,374.1,375.02,1873710,70267086975000.0,26698.0,493372,0.2633,-0.00026723677177975524,7.392289724395602,-0.0002672724858887414,2.3171260452152374
2020-02-13,ADANIPORTS,EQ,374.1,374.0,374.7,367.0,369.6,369.1,369.0,1602247,59123422600000.0,24356.0,519533,0.3243,-0.013365410318096793,6.954894149630527,-0.013455531318147598,2.286156704862187
2020-02-14,ADANIPORTS,EQ,369.1,370.3,372.0,366.0,366.1,366.85,368.82,1012713,37350876335000.0,18539.0,224958,0.2221,-0.006095908967759467,7.042743559373209,-0.006114564875949671,2.272220501703314
2020-02-17,ADANIPORTS,EQ,366.85,366.85,366.85,359.4,362.45,362.8,361.85,1979626,71633420665000.0,26024.0,700597,0.3539,-0.011039934578165544,7.319431150670838,-0.011101326919021813,2.247135336017343
2020-02-18,ADANIPORTS,EQ,362.8,362.5,368.45,358.35,368.0,366.6,362.66,1693616,61420311525000.0,19816.0,475921,0.281,0.010474090407938341,7.02279137417609,0.010419617164623184,2.2706720346856617
2020-02-19,ADANIPORTS,EQ,366.6,371.0,374.45,367.35,371.3,371.3,370.42,2057811,76225337350000.0,21684.0,609775,0.2963,0.012820512820512775,6.256836261321955,0.012739025777429712,2.299783214617529
2020-02-20,ADANIPORTS,EQ,371.3,371.0,374.5,370.0,370.5,370.85,372.28,1799254,66982202685000.0,20182.0,808140,0.4492,-0.00121195798545648,5.433606440327036,-0.0012126930004672948,2.2969959739857546
2020-02-24,ADANIPORTS,EQ,370.85,367.65,371.4,361.5,362.3,362.25,367.03,2070656,75998777665000.0,24653.0,745818,0.3602,-0.023189968990157794,5.179196747408407,-0.023463086981775367,2.243728708578508
2020-02-25,ADANIPORTS,EQ,362.25,362.3,364.7,355.6,358.75,358.4,358.01,2530137,90581872530000.0,48185.0,1108130,0.438,-0.010628019323671523,5.725048264650543,-0.01068490010001638,2.219882316506659
2020-02-26,ADANIPORTS,EQ,358.4,356.9,362.5,352.9,357.6,358.4,357.72,4164401,148970078610000.0,40532.0,2054053,0.4932,0.0,5.17033542645494,0.0,2.219882316506659
2020-02-27,ADANIPORTS,EQ,358.4,358.7,360.75,351.5,354.0,353.7,353.93,1977795,69999770045000.01,37054.0,749911,0.3792,-0.013113839285714302,5.527207822833779,-0.013200584889340488,2.1907711365747913
2020-02-28,ADANIPORTS,EQ,353.7,347.0,348.65,339.2,344.85,342.2,343.99,4299292,147889766970000.0,39508.0,2037570,0.4739,-0.03251342945999436,7.740265533386101,-0.03305373475334184,2.119541653762775
2020-03-02,ADANIPORTS,EQ,342.2,346.1,351.05,338.3,340.5,340.65,346.05,2510491,86875979530000.0,38730.0,1206740,0.4807,-0.004529514903565235,9.505556200729261,-0.004539804238416006,2.109941158253329
2020-03-03,ADANIPORTS,EQ,340.65,344.0,349.05,342.0,347.9,347.3,346.13,3671071,127066610684999.98,63872.0,2201941,0.5998,0.0195215030089535,10.198175791517757,0.019333402530351193,2.1511303809228863
2020-03-04,ADANIPORTS,EQ,347.3,347.8,349.8,339.9,347.0,345.95,345.31,3490806,120541053105000.0,64937.0,1823815,0.5225,-0.003887129283040691,10.654031544861924,-0.003894703805208353,2.1427686590275625
2020-03-05,ADANIPORTS,EQ,345.95,347.3,351.9,346.5,349.2,349.15,349.41,2709900,94687585975000.0,34540.0,1088360,0.4015999999999999,0.009249891602832738,10.964267321429071,0.009207373347224185,2.1625890368535146
2020-03-06,ADANIPORTS,EQ,349.15,339.8,343.2,331.25,341.2,341.4,337.52,3966036,133861083180000.0,37831.0,1813690,0.4573,-0.022196763568666733,11.578837320095445,-0.022446818931704034,2.1145865593062863
2020-03-09,ADANIPORTS,EQ,341.4,334.7,334.7,316.85,322.2,321.9,326.34,3230319,105417661290000.0,34510.0,1024534,0.3172,-0.05711775043936729,14.069089625692486,-0.05881387205557773,1.9938061319293894
2020-03-11,ADANIPORTS,EQ,321.9,322.8,326.35,316.2,320.9,320.2,321.61,5634636,181217264210000.0,46713.0,3343698,0.5934,-0.0052811432121776525,16.05711926057741,-0.005295137742148124,1.9832765562093524
2020-03-12,ADANIPORTS,EQ,320.2,288.2,301.9,284.0,289.4,287.65,289.85,9895077,286805469010000.0,111634.0,6082465,0.6147,-0.10165521549031864,21.359404898840886,-0.10720133725331196,1.7816661505109936
2020-03-13,ADANIPORTS,EQ,287.65,260.0,300.7,232.0,295.0,292.75,278.89,21079070,587871090315000.0,154916.0,13302073,0.6311,0.01772988006257603,24.193922681903036,0.01757453916852425,1.813254877671105
2020-03-16,ADANIPORTS,EQ,292.75,273.0,276.85,252.0,261.4,261.4,259.47,7727956,200521051410000.0,80189.0,1720741,0.2227,-0.10708795900939372,30.14560760535126,-0.11326720128770519,1.6190771136574786
2020-03-17,ADANIPORTS,EQ,261.4,265.0,283.35,265.0,265.95,267.15,273.83,9691227,265375705670000.0,73505.0,4179471,0.4313,0.021996939556235606,33.69518160151364,0.021758497213658724,1.6546918550634866
2020-03-18,ADANIPORTS,EQ,267.15,270.0,273.0,256.0,259.3,260.4,262.5,5581367,146511351810000.0,47683.0,2323024,0.4161999999999999,-0.025266704098820925,37.03856596065991,-0.02559138806936621,1.6128832455868685
2020-03-19,ADANIPORTS,EQ,260.4,248.0,264.15,241.0,257.0,258.35,255.92,8727962,223369624620000.0,64991.0,3098794,0.355,-0.007872503840245626,39.393882356355526,-0.00790365560122041,1.600185816042118
2020-03-20,ADANIPORTS,EQ,258.35,257.6,264.5,247.2,255.2,256.4,255.43,7028925,179538121870000.0,68662.0,2620901,0.3729,-0.0075479001354753494,40.72905491752559,-0.007576529686678863,1.588107773304428
2020-03-23,ADANIPORTS,EQ,256.4,235.0,235.8,203.0,215.0,207.8,211.6,5716818,120965834375000.0,56925.0,2160081,0.3778,-0.18954758190327603,45.96006962572133,-0.21016264638138785,1.2870857850727775
2020-03-24,ADANIPORTS,EQ,207.8,216.0,238.75,212.6,236.5,231.75,227.57,9694177,220614025205000.03,93631.0,4380397,0.4518999999999999,0.11525505293551497,47.634347128064626,0.10908312578083756,1.4354289253638892
2020-03-25,ADANIPORTS,EQ,231.75,222.3,266.5,222.3,255.6,255.6,242.79,11745146,285164299520000.0,92389.0,5445585,0.4636,0.1029126213592233,47.12905545862589,0.0979545180574152,1.58315267884794
2020-03-26,ADANIPORTS,EQ,255.6,257.65,260.1,241.5,252.9,248.2,253.74,8701776,220801200075000.0,82755.0,3331147,0.3828,-0.028951486697965545,46.378528096763155,-0.02937884973287288,1.5373180551254253
2020-03-27,ADANIPORTS,EQ,248.2,259.0,259.6,244.0,251.35,251.3,251.99,4871655,122761855900000.0,52370.0,2051327,0.4211,0.012489927477840501,45.13411447535992,0.012412571779039708,1.5565190461443166
2020-03-30,ADANIPORTS,EQ,251.3,248.0,254.85,237.0,251.7,251.65,248.8,8946439,222589095565000.0,75897.0,4473909,0.5001,0.0013927576601671099,44.08568652726379,0.0013917886728224851,1.55868689996903
2020-03-31,ADANIPORTS,EQ,251.65,255.0,259.6,247.05,250.45,251.3,253.13,6401288,162036375150000.0,55793.0,2944373,0.46,-0.0013908205841446364,42.63662374311266,-0.001391788672822497,1.5565190461443164
2020-04-01,ADANIPORTS,EQ,251.3,246.05,247.8,235.05,246.1,244.8,240.63,4034211,97074682025000.0,46902.0,697312,0.1728,-0.025865499403103898,40.26366358473112,-0.026205893911375514,1.5162589036853507
2020-04-03,ADANIPORTS,EQ,244.8,246.0,252.8,238.9,244.2,244.8,248.45,7210453,179141560495000.0,43535.0,3270022,0.4535,0.0,37.14852648138415,0.0,1.5162589036853507
2020-04-07,ADANIPORTS,EQ,244.8,254.2,255.85,245.6,248.8,248.1,249.44,7360798,183608538015000.0,64968.0,3957416,0.5376,0.013480392156862697,32.415472670043286,0.013390340059584258,1.5366986683183639
2020-04-08,ADANIPORTS,EQ,248.1,248.0,255.85,242.75,249.7,250.85,250.05,6897883,172483052480000.0,81499.0,2301927,0.3337,0.011084240225715414,27.090541537421423,0.011023260232506635,1.5537318055125415
2020-04-09,ADANIPORTS,EQ,250.85,254.0,254.6,247.45,251.2,251.9,251.22,5290672,132913573400000.0,46427.0,1870738,0.3536,0.004185768387482636,22.963932103036477,0.004177032428302604,1.5602353669866822
2020-04-13,ADANIPORTS,EQ,251.9,252.0,265.5,247.5,263.0,262.85,253.66,6979354,177036930840000.0,37483.0,2512798,0.36,0.043469630805875514,17.634460879981933,0.042551343906892705,1.628058222359863
2020-04-15,ADANIPORTS,EQ,262.85,265.0,279.4,265.0,267.1,268.9,273.0,7606729,207664395195000.0,101002.0,2736763,0.3597999999999999,0.023016929807875064,16.20590271771482,0.02275603600936178,1.6655311241870538
2020-04-16,ADANIPORTS,EQ,268.9,267.0,271.3,260.3,268.35,267.6,266.64,3267294,87118436215000.0,63906.0,1104275,0.3379999999999999,-0.004834510970620931,13.778672497406149,-0.0048462350207454825,1.657479095695261
2020-04-17,ADANIPORTS,EQ,267.6,275.0,275.9,263.6,268.55,268.15,267.15,3470271,92709543845000.0,49815.0,1371313,0.3952,0.0020553064275035116,14.098574722709683,0.0020531971748605896,1.660885723134096
2020-04-20,ADANIPORTS,EQ,268.15,273.5,273.5,266.55,272.0,270.5,269.99,2234365,60326695010000.0,44339.0,592009,0.265,0.008763751631549521,14.301569659940963,0.008725572857602028,1.6754413131000299
2020-04-21,ADANIPORTS,EQ,270.5,266.05,269.6,260.9,265.1,265.2,263.92,2562045,67618030900000.0,28728.0,846502,0.3303999999999999,-0.019593345656192307,14.479231951178834,-0.01978783997482884,1.6426138123257963
2020-04-22,ADANIPORTS,EQ,265.2,260.0,273.85,258.5,273.0,271.9,268.24,3229099,86617450385000.0,38557.0,565516,0.1751,0.02526395173453988,15.058032259482488,0.024950093326717496,1.6841127283988837
2020-04-23,ADANIPORTS,EQ,271.9,273.5,279.7,268.5,278.0,277.6,275.11,3594118,98879195165000.0,41781.0,1067330,0.297,0.020963589554983564,15.991814312369216,0.020746876994224516,1.7194177764013614
2020-04-24,ADANIPORTS,EQ,277.6,273.95,276.95,269.55,270.55,270.65,272.1,2515755,68454939175000.0,18327.0,1070681,0.4256,-0.025036023054755163,12.001616119297163,-0.02535475538966266,1.676370393310621
2020-04-27,ADANIPORTS,EQ,270.65,273.3,277.1,269.5,271.0,271.15,272.69,1845577,50327122870000.0,27930.0,641894,0.3478,0.0018474043968224052,10.682486897584939,0.001845700044082699,1.679467327345926
2020-04-28,ADANIPORTS,EQ,271.15,271.15,274.7,270.0,273.95,272.95,272.55,1808291,49284436915000.0,23592.0,659309,0.3646,0.006638392033929685,11.034947773764193,0.006616454940697078,1.6906162898730244
2020-04-29,ADANIPORTS,EQ,272.95,274.0,293.2,272.7,290.9,287.65,283.1,4058322,114891689925000.0,52514.0,1094797,0.2698,0.053856017585638405,12.183396812712544,0.052455835081535854,1.7816661505109928
2020-04-30,ADANIPORTS,EQ,287.65,295.05,296.0,285.1,290.65,290.1,290.1,4675412,135632333309999.98,65200.0,1277137,0.2732,0.008517295324178775,13.341845528506765,0.008481227818055968,1.7968411272839877
2020-05-04,ADANIPORTS,EQ,290.1,275.0,280.0,262.0,266.9,266.35,265.94,6359013,169109555365000.0,58530.0,3313318,0.521,-0.08186832126852805,13.001306614547692,-0.08541445776435014,1.6497367606069981
2020-05-05,ADANIPORTS,EQ,266.35,271.7,271.7,261.1,262.55,263.1,265.42,4866839,129174834045000.0,51052.0,1214476,0.2495,-0.012201989862962281,12.600562852975894,-0.012277045316761114,1.6296066893775154
2020-05-06,ADANIPORTS,EQ,263.1,261.1,273.5,261.1,271.5,270.15,268.77,10547916,283493387760000.0,101064.0,2370786,0.2248,0.026795895096921152,11.618457128805803,0.02644317224382756,1.6732734592753162
2020-05-07,ADANIPORTS,EQ,270.15,271.2,284.5,268.45,282.0,282.4,281.09,6505707,182870152610000.0,85225.0,815787,0.1253999999999999,0.04534517860447895,10.849987569781831,0.0443471453290122,1.7491483431402899
2020-05-08,ADANIPORTS,EQ,282.4,285.1,286.85,280.55,284.05,285.05,284.12,2594067,73702367310000.0,45866.0,572793,0.2208,0.00938385269121822,10.25068675497532,0.009340097858503949,1.7655620935274068
2020-05-11,ADANIPORTS,EQ,285.05,285.2,293.25,285.2,290.95,289.7,289.6,3204070,92789002980000.0,35653.0,486519,0.1518,0.01631292755656899,9.958020768849215,0.016181301297713807,1.7943635800557436
2020-05-12,ADANIPORTS,EQ,289.7,289.0,292.8,285.25,292.0,291.5,289.56,4602741,133275757475000.0,40291.0,2356484,0.512,0.006213324128408804,9.534059098620355,0.006194101015242458,1.805512542582842
2020-05-13,ADANIPORTS,EQ,291.5,297.0,311.9,262.35,308.95,309.35,299.91,9560014,286713446860000.0,85431.0,3430638,0.3589,0.061234991423670726,11.88035170271448,0.05943331618645079,1.9160730876432321
2020-05-14,ADANIPORTS,EQ,309.35,301.1,311.45,301.1,306.7,308.4,307.6,5684067,174839400740000.0,52222.0,1894581,0.3333,-0.0030709552287054853,13.619350349726934,-0.003075680287823515,1.9101889129761522
2020-05-15,ADANIPORTS,EQ,308.4,309.0,312.0,305.35,309.0,309.25,308.63,3712050,114563979070000.0,39563.0,1411727,0.3803,0.0027561608300907814,14.911854168347945,0.0027523695834228462,1.9154537008361707
2020-05-18,ADANIPORTS,EQ,309.25,306.0,307.35,291.35,294.05,293.3,296.39,3625909,107469335425000.0,60376.0,1065009,0.2937,-0.05157639450282936,14.826504317079893,-0.052954035289191854,1.81666150510994
2020-05-19,ADANIPORTS,EQ,293.3,299.8,320.9,297.35,319.7,319.2,311.11,10540356,327915878545000.0,123877.0,3223583,0.3058,0.08830548926014314,16.668986921862558,0.0846218895922483,1.9770826881387413
2020-05-20,ADANIPORTS,EQ,319.2,318.0,324.8,311.55,323.1,323.75,319.24,6985480,223005674340000.0,73140.0,2141452,0.3066,0.014254385964912242,18.132454909742627,0.014153747438093766,2.005264787860017
2020-05-21,ADANIPORTS,EQ,323.75,319.4,322.15,315.4,317.15,317.15,318.18,4602568,146444825630000.0,57071.0,1772660,0.3851,-0.020386100386100448,18.868630852936047,-0.020596764933841424,1.9643852585939905
2020-05-22,ADANIPORTS,EQ,317.15,315.0,315.0,306.55,311.9,310.6,310.11,3428549,106323238640000.0,42340.0,891323,0.26,-0.02065268800252229,19.17338392973441,-0.020868937365319272,1.9238154227314948
2020-05-26,ADANIPORTS,EQ,310.6,312.4,320.55,309.6,315.0,315.6,315.77,4031218,127292928150000.0,41459.0,1286783,0.3192,0.016097875080489432,19.224368444931184,0.015969678257132535,1.9547847630845454
2020-05-27,ADANIPORTS,EQ,315.6,313.0,328.5,313.0,326.9,326.65,322.09,6352246,204600419170000.0,60255.0,2265820,0.3567,0.03501267427122934,19.77525434000084,0.034413672315040104,2.0232270052647867
2020-05-28,ADANIPORTS,EQ,326.65,329.5,334.15,327.45,331.5,331.8,330.51,5655407,186914188850000.0,54908.0,2207155,0.3903,0.015766110515842646,20.43671538010706,0.015643116469584765,2.055125425828429
2020-05-29,ADANIPORTS,EQ,331.8,330.0,330.0,322.05,327.0,323.8,324.02,12299544,398535803635000.0,73080.0,8624540,0.7012,-0.024110910186859513,20.921479770576887,-0.02440633651280932,2.0055744812635483
2020-06-01,ADANIPORTS,EQ,323.8,326.0,336.35,326.0,329.55,329.35,332.52,2865760,95293508590000.0,65567.0,692811,0.2418,0.017140210006176604,21.638273079044108,0.01699497384316714,2.0399504490554343
2020-06-02,ADANIPORTS,EQ,329.35,330.2,341.65,325.8,340.0,339.95,336.42,4668325,157052838740000.0,91274.0,1163334,0.2492,0.03218460604220419,21.274944956354357,0.031677532885766545,2.105605450603901
2020-06-03,ADANIPORTS,EQ,339.95,344.0,344.95,336.85,341.85,339.55,340.18,5177337,176121841690000.0,68953.0,2517942,0.4863,-0.0011766436240623346,19.78771881219853,-0.0011773364126682086,2.103127903375657
2020-06-04,ADANIPORTS,EQ,339.55,341.0,342.9,337.6,340.1,339.2,339.88,4625619,157215406960000.0,71641.0,2547236,0.5507,-0.0010307760270947819,18.284034414615334,-0.0010313076420524986,2.1009600495509435
2020-06-05,ADANIPORTS,EQ,339.2,340.1,347.15,337.2,342.0,341.15,343.16,2348630,80596538580000.0,42841.0,545477,0.2323,0.005748820754716943,17.599626939858677,0.00573235934368459,2.113038092288633
2020-06-08,ADANIPORTS,EQ,341.15,343.1,347.65,340.95,342.25,343.3,343.89,2771175,95297310570000.0,42835.0,1225796,0.4422999999999999,0.006302213102740817,16.79814741511954,0.006282437202213825,2.126354908640445
2020-06-09,ADANIPORTS,EQ,343.3,344.5,351.35,341.3,346.05,346.05,346.59,3388265,117433253050000.0,37841.0,1349365,0.3982,0.008010486454995691,16.138796831208573,0.007978572824226052,2.143388045834623
2020-06-10,ADANIPORTS,EQ,346.05,346.05,349.75,340.4,348.45,346.55,344.84,2324983,80174834495000.0,34849.0,437016,0.188,0.0014448779078168883,15.158178919613704,0.0014438350761214354,2.1464849798699284
2020-06-11,ADANIPORTS,EQ,346.55,348.0,348.0,336.8,339.9,338.65,341.36,4260956,145452514200000.0,42835.0,1752011,0.4112,-0.022796133314096134,14.90891533881893,-0.023059982703081086,2.0975534221121084
2020-06-12,ADANIPORTS,EQ,338.65,330.65,347.8,327.7,346.85,345.3,336.73,3022904,101791200690000.0,36684.0,528390,0.1748,0.01963679314926936,14.747160966778177,0.01944647873503419,2.138742644781666
2020-06-15,ADANIPORTS,EQ,345.3,346.5,346.85,336.85,340.0,339.75,341.23,2474153,84426737245000.0,29718.0,504531,0.2039,-0.016072980017376226,14.161895455617922,-0.01620355136469359,2.10436667698978
2020-06-16,ADANIPORTS,EQ,339.75,347.0,347.0,335.9,340.7,340.8,341.24,2686021,91657388610000.0,38327.0,699207,0.2603,0.003090507726269287,11.278709274373806,0.003085741923907545,2.1108702384639204
2020-06-17,ADANIPORTS,EQ,340.8,341.0,346.45,337.55,341.95,341.3,342.98,2458021,84306025995000.0,30813.0,844852,0.3437,0.001467136150234749,10.942660061046968,0.001466060957500698,2.1139671724992253
2020-06-18,ADANIPORTS,EQ,341.3,340.35,345.5,335.15,344.4,343.8,340.18,2502231,85121320540000.0,39030.0,497626,0.1989,0.007324934075593426,10.871184751251377,0.007298237036087629,2.129451842675751
2020-06-19,ADANIPORTS,EQ,343.8,344.4,354.9,341.5,350.0,348.9,350.32,6917610,242339917785000.0,66707.0,3258272,0.471,0.014834205933682343,10.434513518584406,0.01472525524397952,2.1610405698358623
2020-06-22,ADANIPORTS,EQ,348.9,350.0,353.9,346.7,349.5,349.6,350.5,2515842,88180663185000.0,44862.0,502324,0.1997,0.0020063055316710265,8.842056723769543,0.0020042955886520235,2.1653762774852896
2020-06-23,ADANIPORTS,EQ,349.6,350.0,357.2,346.75,355.3,355.65,352.28,2715738,95670426070000.0,44860.0,353421,0.2801,0.017305491990846633,7.849788800446578,0.017157457398143734,2.2028491793124805
2020-06-24,ADANIPORTS,EQ,355.65,355.35,360.0,349.6,352.2,351.85,355.39,2841354,100978674590000.0,43565.0,1130322,0.3978,-0.010684661886686264,7.515739624704296,-0.010742152766966166,2.179312480644162
2020-06-25,ADANIPORTS,EQ,351.85,349.8,351.5,342.2,345.5,344.0,346.14,5056963,175040165100000.0,53008.0,2467305,0.4879,-0.022310643740230285,7.1461159859951975,-0.02256329103915965,2.130690616289873
2020-06-26,ADANIPORTS,EQ,344.0,348.0,349.0,339.6,343.8,343.2,343.63,3979519,136748914934999.98,34835.0,1805050,0.4536,-0.0023255813953488857,5.643648036419164,-0.0023282897595911845,2.1257355218333847
2020-06-29,ADANIPORTS,EQ,343.2,341.35,344.05,339.1,343.0,342.65,341.58,3263757,111481781434999.98,32309.0,1550398,0.475,-0.0016025641025640969,4.586094543179009,-0.001603849581974516,2.122328894394549
2020-06-30,ADANIPORTS,EQ,342.65,344.0,349.8,342.4,346.1,343.9,346.62,2828820,98051229470000.0,37742.0,1229174,0.4345,0.003648037355902467,4.48369194103851,0.0036413994063877715,2.1300712294828115
2020-07-01,ADANIPORTS,EQ,343.9,345.9,347.05,341.3,344.45,343.8,344.36,1202080,41394716380000.0,16762.0,320499,0.2666,-0.00029078220412903644,4.347485661854205,-0.00029082448947157093,2.1294518426757505
2020-07-02,ADANIPORTS,EQ,343.8,346.0,349.6,344.9,347.05,346.8,347.1,1204040,41792812410000.0,17692.0,271518,0.2255,0.008726003490401313,4.1919722780604065,0.008688151957637823,2.1480334468875806
2020-07-03,ADANIPORTS,EQ,346.8,350.2,366.8,348.65,361.1,360.4,361.91,9300948,336607307775000.0,118487.0,804122,0.0865,0.039215686274509665,5.348213548370329,0.03846628082779593,2.2322700526478774
2020-07-06,ADANIPORTS,EQ,360.4,365.1,366.0,356.1,361.75,359.45,361.88,3360577,121612191450000.0,40192.0,604419,0.1798999999999999,-0.002635960044395036,6.113367579245501,-0.0026394403043022265,2.226385877980798
2020-07-07,ADANIPORTS,EQ,359.45,361.0,361.0,344.25,346.75,345.95,348.58,4348443,151578490255000.0,80880.0,1362284,0.3132999999999999,-0.03755737932953118,6.113899178018068,-0.03828082948506041,2.1427686590275616
2020-07-08,ADANIPORTS,EQ,345.95,349.0,349.65,339.3,340.3,340.6,342.09,3988479,136441991915000.02,52182.0,1412020,0.354,-0.015464662523485995,6.260239507022597,-0.01558548771623211,2.1096314648497976
2020-07-09,ADANIPORTS,EQ,340.6,341.0,346.5,340.0,344.55,343.15,342.95,3635224,124669229355000.0,36509.0,1033502,0.2843,0.0074867880211391125,6.04740646898118,0.0074589011260557106,2.125425828429853
2020-07-10,ADANIPORTS,EQ,343.15,341.0,342.7,332.25,335.5,334.95,334.65,3368457,112725525320000.0,39357.0,710945,0.2111,-0.02389625528194661,6.578823683129708,-0.024186402400367034,2.0746361102508506
